# syn_n_soft_axioms.txt — Tier B soft biconditional axiom candidates
# Generated by pick_canonicals_n.py --emit
# Sources: UNSAFE cluster (canonical,member) pairs from syn_n_10.txt
#          + syn_n_soft_pairs.txt (harvested sub-canonical pairs)
# Format: word_a,word_b,score
#
bank,waterside,0.77
battle,attempt,0.77
beginning,happening,0.77
birth,commencement,0.77
block,chock,0.77
break,dislocation,0.77
bringing,transfer,0.77
bringing,transferral,0.77
cancer_of_the_liver,liver_cancer,0.77
cause,origination,0.77
chinese,fukien,0.77
christian,melchite,0.77
christmas_gift,christmas_present,0.77
claim,dibs,0.77
clean,weightlift,0.77
color_television,colour_television_system,0.77
community,crossroads,0.77
concern,affair,0.77
control,potency,0.77
control,powerfulness,0.77
cost,disbursement,0.77
council,soviet,0.77
credit,ovation,0.77
crowd,rout,0.77
cup,goblet,0.77
danger,condition,0.77
danger,riskiness,0.77
demand,petition,0.77
detail_file,transaction_file,0.77
difference,differentia,0.77
difference,inequality,0.77
drive,journeying,0.77
editor,bowdlerizer,0.77
end,aim,0.77
end,intent,0.77
estate,belongings,0.77
fact,detail,0.77
fact,specific,0.77
failure,misplay,0.77
failure,relapsing,0.77
farm,farmplace,0.77
fat,medulla,0.77
feed,slops,0.77
feel,awareness,0.77
female,filly,0.77
field,curtilage,0.77
finding,localization,0.77
finding,locating,0.77
finding,validation,0.77
fire,smudge,0.77
flight,hegira,0.77
foot,splayfoot,0.77
friend,girlfriend,0.77
friend,pal,0.77
friend,someone,0.77
giant,animal,0.77
given,supposal,0.77
giving,almsgiving,0.77
head,administrator,0.77
head,capo,0.77
head,executive,0.77
hit,exploit,0.77
holding,storage,0.77
holy_land,promised_land,0.77
ill,disorder,0.77
impact,striking,0.77
joseph_oliver,king_oliver,0.77
justice,functionary,0.77
justice,justiciary,0.77
justice,magistrate,0.77
knowing,cognisance,0.77
knowing,cognizance,0.77
latin_quarter,left_bank,0.77
life,being,0.77
limit,utmost,0.77
little_slam,small_slam,0.77
location,somewhere,0.77
lying,paltering,0.77
mail,express,0.77
male,beast,0.77
mark,centile,0.77
medium,cinema,0.77
message,broadcast,0.77
must,requisite,0.77
names,calumniation,0.77
negative,denial,0.77
negative,no,0.77
note,marginalia,0.77
note,memoranda,0.77
operation_code,order_code,0.77
outside,region,0.77
paper,daily,0.77
parliament,oireachtas,0.77
part,inside,0.77
part,outside,0.77
path,beeline,0.77
people,deaf,0.77
piece,snipping,0.77
place,landmark,0.77
planning,programing,0.77
planning,programming,0.77
point,intercept,0.77
policy,obscurantism,0.77
position,terms,0.77
potential,chance,0.77
presence,beingness,0.77
production,devising,0.77
production,making,0.77
professional,jock,0.77
pull,actuation,0.77
rate,fertility,0.77
real,irrational,0.77
record,account,0.77
record,memorabilia,0.77
red,sanguine,0.77
resident,colonial,0.77
resource,assets,0.77
resource,livelihood,0.77
response,effect,0.77
right,advowson,0.77
saying,axiom,0.77
saying,motto,0.77
service_door,service_entrance,0.77
sharing,interdependence,0.77
sharing,interdependency,0.77
shirt,daishiki,0.77
shot,shellfire,0.77
side_door,side_entrance,0.77
sleep,rem,0.77
stage,period,0.77
standing,prominence,0.77
star,binary,0.77
start,opener,0.77
statement,adducing,0.77
statement,clincher,0.77
status,ascendence,0.77
status,ascendency,0.77
status,normalcy,0.77
status,normality,0.77
status,reinstatement,0.77
stick,maulstick,0.77
stop,surcease,0.77
system,maze,0.77
table,array,0.77
thought,conception,0.77
thought,whimsey,0.77
traffic,aggregation,0.77
way,trend,0.77
whole,composite,0.77
wild,primitivism,0.77
wing,organ,0.77
agent_bank,lead_bank,0.77
mountain_pine,western_white_pine,0.77
music_genre,musical_genre,0.77
paris_university,university_of_paris,0.77
social_rank,social_station,0.77
agriculture_department,department_of_agriculture,0.77
baby_tooth,primary_tooth,0.77
delivery_truck,delivery_van,0.77
first_floor,ground_level,0.77
income_statement,operating_statement,0.77
international_organization,world_organization,0.77
left_stage,stage_left,0.77
medal_play,stroke_play,0.77
television_program,tv_program,0.77
apr,april,0.77
big_hand,minute_hand,0.77
bus_station,coach_station,0.77
coal_black,pitch_black,0.77
defence_mechanism,defence_reaction,0.77
dramatic_composition,dramatic_work,0.77
form_of_government,political_system,0.77
gambling_hell,gaming_house,0.77
george_bush,president_bush,0.77
holy_ghost,holy_spirit,0.77
light_bread,white_bread,0.77
pin_money,spending_money,0.77
pocket_money,spending_money,0.77
agricultural_agent,extension_agent,0.77
bill_gates,william_henry_gates,0.77
civilian_clothing,civilian_dress,0.77
court_card,picture_card,0.77
frank_cooper,gary_cooper,0.77
ground_water,well_water,0.77
inner_ear,internal_ear,0.77
international_organisation,world_organization,0.77
international_organization,world_organisation,0.77
music_genre,musical_style,0.77
pursuit,quest,0.77
roman_letters,roman_print,0.77
service_charge,service_fee,0.77
sick_call,sick_parade,0.77
american_revolutionary_war,american_war_of_independence,0.77
binding_energy,separation_energy,0.77
christmas_tree,flame_tree,0.77
color_television_system,colour_television,0.77
cover_glass,cover_slip,0.77
flag_stop,way_station,0.77
head_register,head_tone,0.77
home_secretary,secretary_of_state_for_the_home_department,0.77
indian_rice,wild_rice,0.77
land_tax,property_tax,0.77
organ_of_speech,speech_organ,0.77
air_attack,air_raid,0.76
balance_of_trade,visible_balance,0.76
charles_joseph_clark,joe_clark,0.76
christmas_tree,fire_tree,0.76
concert_grand,concert_piano,0.76
department_of_history,history_department,0.76
first_gear,low_gear,0.76
frame_of_reference,reference_frame,0.76
front_door,front_entrance,0.76
high_court,supreme_court,0.76
news_agency,news_organisation,0.76
patrol_car,police_car,0.76
secretary_of_war,war_secretary,0.76
sport_coat,sport_jacket,0.76
alarm_system,warning_device,0.76
bank_line,line_of_credit,0.76
cruise,sail,0.76
driven_well,tube_well,0.76
due_care,reasonable_care,0.76
first_step,opening_move,0.76
health_professional,primary_care_provider,0.76
land_agent,real_estate_agent,0.76
powder_method,powder_photography,0.76
republic_of_korea,south_korea,0.76
factor_of_safety,safety_factor,0.76
form_of_address,title_of_respect,0.76
line_of_reasoning,logical_argument,0.76
ordinary_care,reasonable_care,0.76
personnel_department,staff_office,0.76
pressure_group,third_house,0.76
railroad_station,train_station,0.76
rock_and_roll,rock_music,0.76
tax_policy,tax_program,0.76
water_development,water_program,0.76
air_castle,castle_in_spain,0.76
concert_band,military_band,0.76
game_license,hunting_license,0.76
laundry,wash,0.76
roman_catholic_church,western_church,0.76
roman_letters,roman_type,0.76
wisdom_book,wisdom_literature,0.76
ability,quality,0.76
action,jumpstart,0.76
action,saving,0.76
addition,additive,0.76
addition,annex,0.76
address,oratory,0.76
address,sermon,0.76
address,speechmaking,0.76
african,egyptian,0.76
african,ethiopian,0.76
african,zambian,0.76
african_american_english,black_english,0.76
agent,vasoconstrictor,0.76
asking,callback,0.76
audience,assemblage,0.76
audience,gallery,0.76
bank,slope,0.76
battle,tilt,0.76
beginning,occurrence,0.76
beginning,origination,0.76
block,anvil,0.76
break,punctuation,0.76
bringing,airdrop,0.76
cast,assemblage,0.76
celebrity,fame,0.76
chinese,fukkianese,0.76
chosen,darling,0.76
chosen,ducky,0.76
christian,communicant,0.76
collection,collecting,0.76
combination,collecting,0.76
content,collecting,0.76
content,collection,0.76
conversation,crossfire,0.76
conversation,nothings,0.76
core,set,0.76
cost,ransom,0.76
council,nac,0.76
course,trail,0.76
crowd,assemblage,0.76
cup,kylix,0.76
cut_price,cut_rate,0.76
damage,change,0.76
demand,ultimatum,0.76
dick,detective,0.76
difference,otherness,0.76
difference,quality,0.76
difference,unsimilarity,0.76
domestic,skivvy,0.76
down,plumule,0.76
dream,imagery,0.76
drive,actuation,0.76
ed,dysfunction,0.76
electronic_database,electronic_information_service,0.76
end,objective,0.76
end,yardarm,0.76
equipment,orbiter,0.76
eyes,opinion,0.76
failure,nonaccomplishment,0.76
family,collecting,0.76
fat,lipid,0.76
feel,cognizance,0.76
female,beast,0.76
field,firebreak,0.76
field,grainfield,0.76
field,tract,0.76
finding,redetermination,0.76
fish,mouthbreeder,0.76
flat,housing,0.76
flat,lodging,0.76
flight,exodus,0.76
friend,roommate,0.76
game,activity,0.76
game,curling,0.76
gas_company,gas_service,0.76
getting,obtainment,0.76
giving,oblation,0.76
green,greenishness,0.76
grocery_list,shopping_list,0.76
half,mediety,0.76
half,moiety,0.76
healthcare_facility,medical_building,0.76
high,tier,0.76
hit,feat,0.76
information,collecting,0.76
information,collection,0.76
inside,midst,0.76
inside,region,0.76
joint,suture,0.76
justice,rightfulness,0.76
key,device,0.76
key,latchkey,0.76
limit,absoluteness,0.76
line,formation,0.76
making,mapmaking,0.76
making,moviemaking,0.76
male,colt,0.76
mark,percentile,0.76
mark,quartile,0.76
mark,rating,0.76
martial_music,military_music,0.76
medical_history,medical_record,0.76
medium,telecom,0.76
memory,representation,0.76
message,cipher,0.76
message,radiogram,0.76
method,pedagogics,0.76
names,calumny,0.76
names,defamation,0.76
notice,obit,0.76
notice,promulgation,0.76
offer,prospectus,0.76
operation,activeness,0.76
order,dictation,0.76
part,county,0.76
part,top,0.76
path,orbit,0.76
path,skyway,0.76
phone_company,phone_service,0.76
piece,sherd,0.76
piece,snip,0.76
place,post,0.76
place,zone,0.76
point,portion,0.76
policy,moderationism,0.76
policy,ultramontanism,0.76
position,equivalence,0.76
position,retirement,0.76
position,weltanschauung,0.76
presence,being,0.76
presence,inherency,0.76
production,canalisation,0.76
production,canalization,0.76
production,fashioning,0.76
production,rainmaking,0.76
promise,pinning,0.76
range,eyeshot,0.76
ready_cash,ready_money,0.76
record,counterfoil,0.76
release,merchandise,0.76
resident,outlier,0.76
response,upshot,0.76
right,due,0.76
roll,gyration,0.76
rose,sweetbriar,0.76
rose,sweetbrier,0.76
safety,condition,0.76
scene,surround,0.76
search,activity,0.76
series,progression,0.76
set,collecting,0.76
set,collection,0.76
side,bedside,0.76
side,region,0.76
side,shipside,0.76
size,length,0.76
solid,plastic,0.76
solid,powder,0.76
standing,dishonor,0.76
standing,honour,0.76
standing,prestige,0.76
standing,status,0.76
still,photograph,0.76
success,occurrence,0.76
support,activity,0.76
surface,gameboard,0.76
tax,pavage,0.76
telling,recital,0.76
throw,shy,0.76
top,region,0.76
top,treetop,0.76
traffic,collecting,0.76
treatment,communication,0.76
treatment,dilation,0.76
truck,lorry,0.76
turn,telemark,0.76
un_agency,united_nations_agency,0.76
vehicle,sledge,0.76
way,itinerary,0.76
ways,structure,0.76
web,webbing,0.76
whole,construct,0.76
wild,primitiveness,0.76
winner,contestee,0.76
wood,botany,0.76
wood,flora,0.76
worker,employee,0.76
young,animal,0.76
american_elder,sweet_elder,0.76
american_revolution,war_of_american_independence,0.76
angle_of_view,view_angle,0.76
big_bucks,big_money,0.76
continental_plan,european_plan,0.76
cover_song,cover_version,0.76
motor_hotel,tourist_court,0.76
phone_service,telephone_company,0.76
pin_money,pocket_money,0.76
religious_text,sacred_text,0.76
timber_line,tree_line,0.76
watch_crystal,watch_glass,0.76
applied_science,engineering_science,0.76
burst,explosion,0.76
charity_throw,penalty_free_throw,0.76
february_revolution,russian_revolution,0.76
free_time,spare_time,0.76
funny_farm,funny_house,0.76
hell_raising,raising_hell,0.76
higher_status,senior_status,0.76
pay_claim,wage_claim,0.76
printing_business,printing_concern,0.76
ab,ba,0.76
aged,elderly,0.76
black_elder,common_elder,0.76
british_commonwealth,commonwealth_of_nations,0.76
control_circuit,negative_feedback_circuit,0.76
dead_letter,dead_mail,0.76
department_of_the_treasury,treasury_department,0.76
field_of_study,subject_field,0.76
mexican_capital,mexico_city,0.76
personal_credit_line,personal_line_of_credit,0.76
row_house,town_house,0.76
sporting_lady,working_girl,0.76
super_acid,super_c,0.76
wind_energy_facility,wind_park,0.76
appeal_board,board_of_appeals,0.76
central_standard_time,central_time,0.76
consumer_finance_company,small_loan_company,0.76
dress_suit,full_dress,0.76
drop_line,stepped_line,0.76
executive_branch,executive_office_of_the_president,0.76
half_boot,top_boot,0.76
historical_paper,historical_record,0.76
lab_coat,laboratory_coat,0.76
matter_of_law,question_of_law,0.76
packing_box,packing_case,0.76
print_shop,printing_shop,0.76
railroad_line,railway_line,0.76
television_reporter,tv_reporter,0.76
tv_program,tv_show,0.76
united_states_navy,us_navy,0.76
wind_farm,wind_park,0.76
work_day,working_day,0.76
calling_into_question,demand_for_explanation,0.76
church_of_rome,roman_church,0.76
clothing,wear,0.76
constitution_of_the_united_states,us_constitution,0.76
crazy_house,funny_house,0.76
electric_organ,electronic_organ,0.76
electric_power,electrical_power,0.76
george_walker_bush,president_bush,0.76
getting_even,paying_back,0.76
hell_dust,nose_drops,0.76
straight_arrow,straight_shooter,0.76
working_man,working_person,0.76
administrative_body,administrative_unit,0.75
chain_of_mountains,mountain_chain,0.75
chinese_wall,great_wall,0.75
emergency_exit,fire_escape,0.75
gray_substance,grey_matter,0.75
john_tyler,president_tyler,0.75
letter_bomb,package_bomb,0.75
navy_secretary,secretary_of_the_navy,0.75
social_affair,social_gathering,0.75
solar_year,tropical_year,0.75
checking_account,current_account,0.75
coal_black,jet_black,0.75
contract_under_seal,special_contract,0.75
disease_of_the_skin,skin_disorder,0.75
dry_milk,milk_powder,0.75
european_recovery_program,marshall_plan,0.75
fly_floor,fly_gallery,0.75
food_market,grocery_store,0.75
musical_composition,piece_of_music,0.75
oral_communication,spoken_language,0.75
phase_iii,phase_iii_clinical_trial,0.75
power_cable,power_line,0.75
railroad_terminal,railway_station,0.75
sexual_congress,sexual_relation,0.75
signal_box,signal_tower,0.75
social_organization,social_structure,0.75
artwork,graphics,0.75
black_oak,yellow_oak,0.75
home_base,main_office,0.75
hope_chest,wedding_chest,0.75
large_order,tall_order,0.75
norman_french,old_north_french,0.75
payment_rate,rate_of_payment,0.75
bail,bond,0.75
blue_joke,dirty_story,0.75
business_line,product_line,0.75
hair_seal,true_seal,0.75
hard_liquor,strong_drink,0.75
holy_week,passion_week,0.75
hot_issue,hot_stock,0.75
research_rocket,test_instrument_vehicle,0.75
roman_catholic,western_church,0.75
ability,interoperability,0.75
ability,totipotency,0.75
action,accomplishment,0.75
action,emphasizing,0.75
address,preaching,0.75
age,newness,0.75
agent,invigorator,0.75
agent,mutagen,0.75
agent,pressor,0.75
agent,repressor,0.75
agent,stressor,0.75
agent,teratogen,0.75
agent,vasoconstrictive,0.75
asking,orison,0.75
association,aarp,0.75
association,asean,0.75
association,gild,0.75
attack,avenue,0.75
bad,inadvisability,0.75
bad,undesirability,0.75
battle,try,0.75
being,preexistence,0.75
being,transcendency,0.75
block,briquet,0.75
block,briquette,0.75
block,ingot,0.75
block,inkpad,0.75
blue,lazuline,0.75
bomb,arms,0.75
book_of_facts,reference_work,0.75
break,happening,0.75
buying,viatication,0.75
buying,viaticus,0.75
can,caddy,0.75
can,container,0.75
can,oilcan,0.75
cancer,leucaemia,0.75
charge,onrush,0.75
chinese,sinitic,0.75
christian,melkite,0.75
christian,tractarian,0.75
clean,weightlifting,0.75
combination,aggregation,0.75
combination,collection,0.75
coming,closure,0.75
community,assemblage,0.75
conference_table,council_table,0.75
conversation,gossipmongering,0.75
council,ecosoc,0.75
cover_letter,covering_letter,0.75
credit,salutation,0.75
credit,salute,0.75
customer,frequenter,0.75
cut,share,0.75
death,change,0.75
dick,tec,0.75
distance,farawayness,0.75
distance,remove,0.75
draft,check,0.75
dream,imaging,0.75
drinking,uptake,0.75
drive,firewall,0.75
ed,disfunction,0.75
end,destination,0.75
end,telomere,0.75
ending,morpheme,0.75
episode,idyll,0.75
episode,occurrence,0.75
experience,woodcraft,0.75
factor,rf,0.75
falls,perianth,0.75
farm,workplace,0.75
felt,cloth,0.75
felt,fabric,0.75
field_of_study,subject_area,0.75
film_producer,movie_maker,0.75
fire,occurrence,0.75
fish,chondrichthian,0.75
flight,hejira,0.75
flight,prisonbreak,0.75
flight,sailplaning,0.75
flight,skedaddle,0.75
flight,stunting,0.75
friend,confidant,0.75
friend,person,0.75
friend,roomie,0.75
friend,schoolfriend,0.75
friend,somebody,0.75
german,krauthead,0.75
getting,capture,0.75
getting,receipt,0.75
give,elasticity,0.75
giving,conferment,0.75
guide,usherette,0.75
hill,hammock,0.75
house,corp,0.75
house,corporation,0.75
house,publisher,0.75
information,aggregation,0.75
joint,diarthrosis,0.75
justice,official,0.75
justice,qadi,0.75
knowing,ken,0.75
lake,loch,0.75
leg,bowleg,0.75
length,longness,0.75
length,shortness,0.75
line,rank,0.75
location,here,0.75
location,object,0.75
location,there,0.75
look,sightseeing,0.75
mark,clout,0.75
medical_school,school_of_medicine,0.75
meet,gymkhana,0.75
meet,regatta,0.75
move,demarche,0.75
movie_theater,picture_palace,0.75
museum,depositary,0.75
negative,nay,0.75
opposite,word,0.75
out,failure,0.75
out,putout,0.75
out,strikeout,0.75
page,spreadhead,0.75
parliament,knesseth,0.75
part,biosphere,0.75
part,exterior,0.75
part,interior,0.75
part,location,0.75
path,flyway,0.75
path,track,0.75
patient,alexic,0.75
pension_account,retirement_savings_plan,0.75
player,linksman,0.75
position,lowness,0.75
position,ordination,0.75
pressure,iop,0.75
public_assistance,social_welfare,0.75
pull,haulage,0.75
range,earshot,0.75
reaction,reducing,0.75
reserve,propriety,0.75
resource,keep,0.75
rich_person,someone,0.75
right,admittance,0.75
round,itinerary,0.75
scene,locus,0.75
series,stations,0.75
set,bracket,0.75
shoot,tiller,0.75
show,pomp,0.75
skin,agnail,0.75
smart,hurting,0.75
solid,glass,0.75
solid,precipitate,0.75
sound,ring,0.75
standing,dishonour,0.75
standing,grandness,0.75
standing,ranking,0.75
star,loadstar,0.75
start,adrenarche,0.75
start,menarche,0.75
start,oncoming,0.75
start,thelarche,0.75
step,countermeasure,0.75
stick,linstock,0.75
still,photo,0.75
success,godspeed,0.75
success,happening,0.75
support,dangling,0.75
surface,artefact,0.75
surface,plasterwork,0.75
surface,spandrel,0.75
system,scaffolding,0.75
system,selsyn,0.75
system,synchro,0.75
teaching,hypnopedia,0.75
telling,yarn,0.75
top,chapiter,0.75
user,person,0.75
vehicle,skibob,0.75
vision,retrovision,0.75
water,slush,0.75
way,effectuation,0.75
way,sunnah,0.75
way,wings,0.75
whole,compound,0.75
wild,crudity,0.75
will,module,0.75
worker,person,0.75
black_rat,roof_rat,0.75
capital_of_japan,japanese_capital,0.75
martial_music,military_march,0.75
minor_key,minor_mode,0.75
phase_ii,phase_ii_clinical_trial,0.75
water_dog,water_rat,0.75
art_movement,artistic_movement,0.75
auto_maker,car_maker,0.75
background_level,noise_level,0.75
body_structure,complex_body_part,0.75
captain_cook,james_cook,0.75
charles_i,charles_the_great,0.75
china_rose,rose_of_china,0.75
city_of_the_angels,los_angeles,0.75
common_man,common_person,0.75
earnings_report,income_statement,0.75
graduate_nurse,trained_nurse,0.75
odd_fish,odd_man_out,0.75
promotion,publicity,0.75
social_organisation,social_structure,0.75
bad_luck,tough_luck,0.75
chain_of_mountains,mountain_range,0.75
church_father,father_of_the_church,0.75
common_fault,normal_fault,0.75
conference_table,council_board,0.75
control_panel,instrument_panel,0.75
country_of_origin,mother_country,0.75
death_angel,death_cap,0.75
direct_trust,express_trust,0.75
iron_blue,steel_grey,0.75
plant_material,plant_substance,0.75
public_toilet,toilet_facility,0.75
sea_lane,trade_route,0.75
telephone_company,telephone_service,0.75
television_equipment,video_equipment,0.75
time_bill,time_draft,0.75
toilet_facility,wash_room,0.75
ad_agency,advertising_agency,0.75
american_revolutionary_war,war_of_american_independence,0.75
clinical_test,clinical_trial,0.75
coin_bank,savings_bank,0.75
commonwealth_day,empire_day,0.75
grab,snap,0.75
james_i,king_james,0.75
public_convenience,wash_room,0.75
railroad_car,railway_car,0.75
woman_of_the_street,working_girl,0.75
access_road,slip_road,0.74
blue_angel,blue_devil,0.74
book_matches,safety_match,0.74
command_language,search_language,0.74
hockey_game,ice_hockey,0.74
knock,smash,0.74
movie_theatre,picture_palace,0.74
pension_plan,retirement_program,0.74
railroad_line,railway_system,0.74
soft_spot,weak_part,0.74
bank_bill,government_note,0.74
bank_line,personal_line_of_credit,0.74
battle_cry,war_cry,0.74
c_and_w,country_and_western,0.74
clay,mud,0.74
electric_company,power_company,0.74
fine_print,small_print,0.74
fraud_in_fact,positive_fraud,0.74
gain,increase,0.74
jet_black,pitch_black,0.74
lady_of_pleasure,working_girl,0.74
moving_company,removal_company,0.74
package_holiday,package_tour,0.74
pension_account,retirement_plan,0.74
point_of_reference,reference_point,0.74
saving_grace,state_of_grace,0.74
assembly_line,production_line,0.74
bay_grass,love_grass,0.74
charity_throw,free_throw,0.74
common_sense,horse_sense,0.74
escape_valve,safety_valve,0.74
free_port,free_zone,0.74
gray_matter,gray_substance,0.74
main_file,master_file,0.74
real_estate,real_property,0.74
risk_capital,venture_capital,0.74
smoke_bush,smoke_tree,0.74
art_gallery,picture_gallery,0.74
black_ash,brown_ash,0.74
china_grass,chinese_silk_plant,0.74
coffee_break,tea_break,0.74
cold_cash,ready_money,0.74
spoken_language,voice_communication,0.74
trade_balance,trade_gap,0.74
work_papers,work_permit,0.74
academic_year,school_year,0.74
air_base,air_station,0.74
blood_group,blood_type,0.74
capital_of_ireland,irish_capital,0.74
class_period,course_session,0.74
colour_bar,colour_line,0.74
commerce_department,department_of_commerce,0.74
defense_lawyers,defense_team,0.74
expected_value,first_moment,0.74
first_world_war,great_war,0.74
international_system,si_unit,0.74
rights_issue,rights_offering,0.74
sport_jacket,sports_coat,0.74
ability,totipotence,0.74
addition,annexe,0.74
address,impromptu,0.74
agent,quickener,0.74
agent,retardant,0.74
asking,billing,0.74
attack,conceptualization,0.74
bad,unworthiness,0.74
being,aliveness,0.74
being,transcendence,0.74
big_toe,great_toe,0.74
black_art,black_magic,0.74
block,cake,0.74
blood,menorrhea,0.74
break,eclipse,0.74
break,occurrence,0.74
carbon_monoxide,monoxide,0.74
cast,gathering,0.74
cause,mutagenesis,0.74
choice,obverse,0.74
christian,arianist,0.74
cold_cash,ready_cash,0.74
combination,haplotype,0.74
control,corporatism,0.74
cost,disbursal,0.74
cost,portage,0.74
country_of_origin,native_land,0.74
cup,beaker,0.74
defence_mechanism,defense_reaction,0.74
domestic,ayah,0.74
end,bitthead,0.74
ending,postfix,0.74
environment,domain,0.74
episode,happening,0.74
event,occurrent,0.74
falls,chlamys,0.74
falls,perigone,0.74
fan,device,0.74
farm,sheepwalk,0.74
fell,goatskin,0.74
felt,textile,0.74
field,fireguard,0.74
field_of_force,force_field,0.74
finding,refutal,0.74
flight,breakout,0.74
following,faithful,0.74
garden,woodlet,0.74
giving,conferral,0.74
grade_school,primary_school,0.74
guard_of_honor,honor_guard,0.74
heart_rate,pulse_rate,0.74
heavy,actor,0.74
heavy,histrion,0.74
heavy,thespian,0.74
helping,drink,0.74
holiday,vac,0.74
ill,kinetosis,0.74
income,take,0.74
inside,penetralia,0.74
joint,elbow,0.74
joint,knee,0.74
justice,justiciar,0.74
knowing,incognizance,0.74
land,lotusland,0.74
leading,activity,0.74
least,affair,0.74
led,oled,0.74
leg,bandyleg,0.74
length,circumference,0.74
length,radius,0.74
limit,starkness,0.74
limit,utterness,0.74
magic,conjury,0.74
making,cartography,0.74
match_game,test_match,0.74
message,heliogram,0.74
mountain,ben,0.74
offer,twofer,0.74
paper,tabloid,0.74
path,beat,0.74
path,crosscut,0.74
place,polls,0.74
policy,thatcherism,0.74
present,nonce,0.74
present,tonight,0.74
promise,parole,0.74
reserve,correctitude,0.74
reserve,demureness,0.74
reserve,properness,0.74
resident,coaster,0.74
right,abstraction,0.74
right,cabotage,0.74
safety,risklessness,0.74
season,whitsun,0.74
season,whitsuntide,0.74
section,music,0.74
series,chain,0.74
series,hierarchy,0.74
series,ordering,0.74
set,quadruple,0.74
set,quintuple,0.74
set,synset,0.74
shot,countershot,0.74
side,dockside,0.74
sign,ticktack,0.74
social_rank,social_status,0.74
solid,pulverisation,0.74
solid,pulverization,0.74
solid,vitrification,0.74
sound,racketiness,0.74
statement,determiner,0.74
stock_exchange,stock_market,0.74
suicide,harikari,0.74
surface,artifact,0.74
system,etd,0.74
system,synchromesh,0.74
throw,leaner,0.74
treatment,communicating,0.74
troops,friendly,0.74
user,individual,0.74
want,dearth,0.74
want,velleity,0.74
way,ambages,0.74
way,qibla,0.74
wild,crudeness,0.74
will,faculty,0.74
wind_energy_facility,wind_farm,0.74
winner,contestant,0.74
world,admass,0.74
admission_price,entrance_money,0.74
book_of_instructions,operating_instructions,0.74
family_medicine,family_practice,0.74
game_license,hunting_permit,0.74
light_company,power_company,0.74
moral_sense,sense_of_right_and_wrong,0.74
north_star,pole_star,0.74
religious_text,sacred_writing,0.74
tom_turkey,turkey_cock,0.74
cartoon,sketch,0.74
computer_storage,memory_board,0.74
engine_driver,railroad_engineer,0.74
firing_chamber,gun_chamber,0.74
fuel_oil,heating_oil,0.74
intelligence_officer,secret_agent,0.74
ocean_floor,sea_bottom,0.74
prison_camp,prisoner_of_war_camp,0.74
chair_car,palace_car,0.74
charity_shot,foul_shot,0.74
conclusion_of_law,finding_of_law,0.74
defense_mechanism,defense_reaction,0.74
full_dress,tail_coat,0.74
high_tide,high_water,0.74
hotel_detective,house_dick,0.74
house_of_prayer,house_of_worship,0.74
international_system,si_system,0.74
low_tide,low_water,0.74
mental_state,psychological_condition,0.74
public_toilet,wash_room,0.74
secondary_cell,storage_cell,0.74
american_capital,capital_of_the_united_states,0.74
electric_meter,power_meter,0.74
greater_new_york,new_york_city,0.74
high_frequency,high_pitch,0.74
labor_movement,trade_union_movement,0.74
patrol_car,squad_car,0.74
pension_account,retirement_program,0.74
drug_of_abuse,street_drug,0.73
expense_account,travel_and_entertainment_account,0.73
fixing,repair,0.73
free_agent,free_spirit,0.73
good_luck,happy_chance,0.73
plant_part,plant_structure,0.73
seventh_heaven,walking_on_air,0.73
auto_manufacturer,car_maker,0.73
central_city,city_centre,0.73
common_market,european_economic_community,0.73
day_shift,day_watch,0.73
deep_kiss,soul_kiss,0.73
entertainment_industry,show_business,0.73
news_organisation,press_association,0.73
political_orientation,political_theory,0.73
automatic_gun,automatic_weapon,0.73
bad_luck,ill_luck,0.73
fancy_woman,kept_woman,0.73
french_kiss,soul_kiss,0.73
human_body,material_body,0.73
lady_of_pleasure,woman_of_the_street,0.73
laugh_line,punch_line,0.73
letter_carrier,mail_carrier,0.73
news_organization,press_association,0.73
ocean_bottom,sea_floor,0.73
outdoor_man,sporting_man,0.73
auto_factory,car_factory,0.73
black_pepper,common_pepper,0.73
channel_bass,red_drum,0.73
odd_fellow,odd_man_out,0.73
police_station,station_house,0.73
replacement,substitute,0.73
sea_bottom,sea_floor,0.73
blue_wall,wall_of_silence,0.73
cognitive_state,state_of_mind,0.73
delivery_truck,panel_truck,0.73
department_of_the_interior,interior_department,0.73
field_house,sports_arena,0.73
field_of_operation,line_of_business,0.73
foreign_minister,secretary_of_state,0.73
hop_field,hop_garden,0.73
judgment_day,last_judgment,0.73
ability,contractility,0.73
action_plant,humble_plant,0.73
addition,constituent,0.73
adult,person,0.73
athletic_field,playing_field,0.73
bank,incline,0.73
being,timelessness,0.73
beryllium,metal,0.73
birth,showtime,0.73
break,abatement,0.73
business_line,line_of_business,0.73
cause,inception,0.73
chosen,dearie,0.73
chosen,deary,0.73
computer_database,electronic_information_service,0.73
credit_line,personal_line_of_credit,0.73
crisis,dunkirk,0.73
crowd,horde,0.73
department_of_labor,labor_department,0.73
disease_of_the_skin,skin_disease,0.73
faith_cure,faith_healing,0.73
falls,perigonium,0.73
family,collection,0.73
fat,lipoid,0.73
flight,jailbreak,0.73
flight,lam,0.73
fly,glossina,0.73
fly,tzetze,0.73
following,fandom,0.73
foundation,relation,0.73
getting,acquisition,0.73
getting,catching,0.73
getting,obtention,0.73
golf_course,links_course,0.73
hang,talent,0.73
joint,sutura,0.73
justice,alcalde,0.73
